user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,explanation_short,explanation_long
188,Tenant_188,2,255,Tenant_255,82.38,"High compatibility driven by Cleanliness, Sleep schedule and Sociability.","Tenant_188 matches well with Tenant_255 (score 82.38%). The strongest alignment is in Cleanliness, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
188,Tenant_188,3,281,Tenant_281,80.71,"High compatibility driven by Sleep schedule, Privacy need and Guest tolerance.","Tenant_188 matches well with Tenant_281 (score 80.71%). The strongest alignment is in Sleep schedule, Privacy need and Guest tolerance, where their behavioural preferences are closely aligned."
188,Tenant_188,4,111,Tenant_111,80.48,"High compatibility driven by Cleanliness, Privacy need and Sociability.","Tenant_188 matches well with Tenant_111 (score 80.48%). The strongest alignment is in Cleanliness, Privacy need and Sociability, where their behavioural preferences are closely aligned."
188,Tenant_188,5,152,Tenant_152,78.81,"High compatibility driven by Cleanliness, Sleep schedule and Sociability.","Tenant_188 matches well with Tenant_152 (score 78.81%). The strongest alignment is in Cleanliness, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
189,Tenant_189,1,264,Tenant_264,90.71,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_189 matches well with Tenant_264 (score 90.71%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
189,Tenant_189,2,95,Tenant_095,90.24,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_189 matches well with Tenant_095 (score 90.24%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
189,Tenant_189,3,99,Tenant_099,85.48,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_189 matches well with Tenant_099 (score 85.48%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
189,Tenant_189,4,225,Tenant_225,80.0,"High compatibility driven by Cleanliness, Sleep schedule and Sociability.","Tenant_189 matches well with Tenant_225 (score 80.0%). The strongest alignment is in Cleanliness, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
189,Tenant_189,5,8,Tenant_008,79.52,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_189 matches well with Tenant_008 (score 79.52%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
190,Tenant_190,1,165,Tenant_165,85.95,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_190 matches well with Tenant_165 (score 85.95%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
190,Tenant_190,2,37,Tenant_037,81.9,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_190 matches well with Tenant_037 (score 81.9%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
190,Tenant_190,3,90,Tenant_090,78.1,"High compatibility driven by Cleanliness, Noise tolerance and Guest tolerance.","Tenant_190 matches well with Tenant_090 (score 78.1%). The strongest alignment is in Cleanliness, Noise tolerance and Guest tolerance, where their behavioural preferences are closely aligned."
190,Tenant_190,4,78,Tenant_078,77.62,"High compatibility driven by Noise tolerance, Privacy need and Cleanliness.","Tenant_190 matches well with Tenant_078 (score 77.62%). The strongest alignment is in Noise tolerance, Privacy need and Cleanliness, where their behavioural preferences are closely aligned."
190,Tenant_190,5,14,Tenant_014,76.67,"High compatibility driven by Routine structure, Sociability and Cleanliness.","Tenant_190 matches well with Tenant_014 (score 76.67%). The strongest alignment is in Routine structure, Sociability and Cleanliness, where their behavioural preferences are closely aligned."
191,Tenant_191,1,291,Tenant_291,82.86,"High compatibility driven by Noise tolerance, Routine structure and Guest tolerance.","Tenant_191 matches well with Tenant_291 (score 82.86%). The strongest alignment is in Noise tolerance, Routine structure and Guest tolerance, where their behavioural preferences are closely aligned."
191,Tenant_191,2,24,Tenant_024,82.62,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_191 matches well with Tenant_024 (score 82.62%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
191,Tenant_191,3,228,Tenant_228,80.48,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_191 matches well with Tenant_228 (score 80.48%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
191,Tenant_191,4,262,Tenant_262,78.1,"High compatibility driven by Noise tolerance, Sociability and Guest tolerance.","Tenant_191 matches well with Tenant_262 (score 78.1%). The strongest alignment is in Noise tolerance, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
191,Tenant_191,5,65,Tenant_065,77.38,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_191 matches well with Tenant_065 (score 77.38%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
192,Tenant_192,1,142,Tenant_142,87.86,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_192 matches well with Tenant_142 (score 87.86%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
192,Tenant_192,2,80,Tenant_080,80.95,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_192 matches well with Tenant_080 (score 80.95%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
192,Tenant_192,3,179,Tenant_179,80.71,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_192 matches well with Tenant_179 (score 80.71%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
192,Tenant_192,4,4,Tenant_004,80.48,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_192 matches well with Tenant_004 (score 80.48%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
192,Tenant_192,5,253,Tenant_253,78.33,"High compatibility driven by Routine structure, Sociability and Guest tolerance.","Tenant_192 matches well with Tenant_253 (score 78.33%). The strongest alignment is in Routine structure, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
193,Tenant_193,1,122,Tenant_122,85.95,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_193 matches well with Tenant_122 (score 85.95%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
193,Tenant_193,2,146,Tenant_146,80.71,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_193 matches well with Tenant_146 (score 80.71%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
193,Tenant_193,3,139,Tenant_139,80.48,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_193 matches well with Tenant_139 (score 80.48%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
193,Tenant_193,4,207,Tenant_207,80.48,"High compatibility driven by Noise tolerance, Privacy need and Sociability.","Tenant_193 matches well with Tenant_207 (score 80.48%). The strongest alignment is in Noise tolerance, Privacy need and Sociability, where their behavioural preferences are closely aligned."
193,Tenant_193,5,7,Tenant_007,78.57,"High compatibility driven by Sleep schedule, Privacy need and Sociability.","Tenant_193 matches well with Tenant_007 (score 78.57%). The strongest alignment is in Sleep schedule, Privacy need and Sociability, where their behavioural preferences are closely aligned."
194,Tenant_194,1,181,Tenant_181,81.67,"High compatibility driven by Noise tolerance, Sleep schedule and Sociability.","Tenant_194 matches well with Tenant_181 (score 81.67%). The strongest alignment is in Noise tolerance, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
194,Tenant_194,2,259,Tenant_259,80.0,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_194 matches well with Tenant_259 (score 80.0%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
194,Tenant_194,3,200,Tenant_200,78.81,"High compatibility driven by Noise tolerance, Routine structure and Sleep schedule.","Tenant_194 matches well with Tenant_200 (score 78.81%). The strongest alignment is in Noise tolerance, Routine structure and Sleep schedule, where their behavioural preferences are closely aligned."
194,Tenant_194,4,148,Tenant_148,78.57,"High compatibility driven by Noise tolerance, Guest tolerance and Cleanliness.","Tenant_194 matches well with Tenant_148 (score 78.57%). The strongest alignment is in Noise tolerance, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
194,Tenant_194,5,257,Tenant_257,78.57,"High compatibility driven by Privacy need, Guest tolerance and Cleanliness.","Tenant_194 matches well with Tenant_257 (score 78.57%). The strongest alignment is in Privacy need, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
195,Tenant_195,1,145,Tenant_145,83.57,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_195 matches well with Tenant_145 (score 83.57%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
195,Tenant_195,2,93,Tenant_093,80.71,"High compatibility driven by Noise tolerance, Sleep schedule and Guest tolerance.","Tenant_195 matches well with Tenant_093 (score 80.71%). The strongest alignment is in Noise tolerance, Sleep schedule and Guest tolerance, where their behavioural preferences are closely aligned."
195,Tenant_195,3,157,Tenant_157,80.71,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_195 matches well with Tenant_157 (score 80.71%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
